meeting,speaker,word_pos,pause_ms,seg_len,seg_len_prev,prev_end
ES2008c,ES2008c.C,2275,1220.0000000000273,78,20,904.77
ES2008c,ES2008c.C,2559,1080.000000000041,31,20,971.68
ES2008c,ES2008c.C,4302,220.00000000002728,3,6,1553.66
ES2008c,ES2008c.C,4853,2480.000000000018,23,1,1734.56
ES2008c,ES2008c.C,5458,1500.0,56,2,1920.34
ES2008c,ES2008c.C,5861,1480.0000000000182,9,7,2043.69
ES2008c,ES2008c.D,2636,1910.0000000000819,7,9,1045.76
ES2008c,ES2008c.D,2643,4579.999999999927,19,7,1049.47
ES2008c,ES2008c.D,2684,3580.0000000001546,110,2,1077.6
ES2008c,ES2008c.D,2794,670.0000000000728,88,110,1126.11
ES2008c,ES2008c.D,2883,540.000000000191,148,88,1153.87
ES2008c,ES2008c.D,3033,490.0000000000091,108,148,1209.84
ES2008c,ES2008c.D,4510,1259.999999999991,13,5,1623.11
ES2008d,ES2008d.A,2,1160.0000000000036,9,2,37.4
ES2008d,ES2008d.A,11,480.000000000004,10,9,43.01
ES2008d,ES2008d.A,21,4219.999999999999,53,10,48.14
ES2008d,ES2008d.A,74,1570.0000000000073,76,53,72.46
ES2008d,ES2008d.A,150,1119.9999999999905,17,76,99.76
ES2008d,ES2008d.A,167,920.0000000000017,10,17,106.82
ES2008d,ES2008d.A,1182,720.0000000000273,8,37,432.08
ES2008d,ES2008d.A,1348,1159.9999999999682,17,21,482.61
ES2008d,ES2008d.A,1668,2659.999999999968,1,16,575.19
ES2008d,ES2008d.A,1669,1789.9999999999636,6,1,578.01
ES2008d,ES2008d.A,1724,3779.9999999999727,1,17,598.9
ES2008d,ES2008d.A,1725,1149.9999999999773,15,1,602.97
ES2008d,ES2008d.A,1798,1169.999999999959,21,10,621.82
ES2008d,ES2008d.A,1964,1779.9999999999727,17,1,669.01
ES2008d,ES2008d.A,2249,1410.0000000000819,6,1,756.06
ES2008d,ES2008d.A,2338,1449.9999999999318,35,2,796.33
ES2008d,ES2008d.A,3081,279.9999999999727,18,4,1031.04
ES2008d,ES2008d.A,3745,720.0000000000273,4,17,1243.56
ES2008d,ES2008d.A,3751,1929.9999999998363,7,4,1245.16
ES2008d,ES2008d.A,3864,1620.0000000001182,21,1,1279.04
ES2008d,ES2008d.A,3885,1170.0000000000728,8,21,1287.87
ES2008d,ES2008d.A,3893,4460.000000000036,2,8,1291.21
ES2008d,ES2008d.A,3900,1160.0000000000819,10,2,1299.1
ES2008d,ES2008d.A,3913,1130.0000000001091,5,3,1313.07
ES2008d,ES2008d.A,3943,1339.9999999999181,3,2,1326.73
ES2008d,ES2008d.A,4061,1150.000000000091,1,11,1363.01
ES2008d,ES2008d.A,4295,1049.9999999999545,24,15,1434.03
ES2008d,ES2008d.A,4524,1470.0000000000273,20,22,1510.75
ES2008d,ES2008d.A,4615,1190.0000000000546,1,5,1536.78
ES2008d,ES2008d.A,4642,4759.999999999991,18,24,1554.33
ES2008d,ES2008d.A,4665,1250.0,2,18,1564.96
ES2008d,ES2008d.A,4667,1039.9999999999636,83,2,1567.14
ES2008d,ES2008d.A,5031,1569.9999999999363,6,49,1695.97
ES2008d,ES2008d.A,5090,1300.000000000182,1,10,1716.11
ES2008d,ES2008d.A,5240,1210.0000000000364,3,5,1769.5
ES2008d,ES2008d.A,5243,1230.0000000000182,56,3,1772.96
ES2008d,ES2008d.A,5301,1930.0000000000637,11,56,1791.77
ES2008d,ES2008d.A,5312,970.0000000000273,29,11,1797.58
ES2008d,ES2008d.A,5357,1200.0000000000455,4,4,1812.72
ES2008d,ES2008d.A,5489,1579.9999999999272,1,3,1859.66
ES2008d,ES2008d.A,5490,1750.0,4,1,1861.95
ES2008d,ES2008d.A,5556,1319.9999999999363,19,17,1884.15
ES2008d,ES2008d.A,6485,809.9999999999454,4,14,2156.03
ES2008d,ES2008d.A,6637,1389.9999999998727,1,37,2199.35
ES2008d,ES2008d.A,6638,4650.000000000091,27,1,2200.94
ES2008d,ES2008d.A,6851,1720.0000000002547,35,40,2257.41
ES2008d,ES2008d.A,6888,1120.0000000003456,8,35,2267.41
ES2008d,ES2008d.A,7280,2839.9999999996908,57,1,2417.07
ES2008d,ES2008d.A,7674,1170.0000000000728,13,23,2548.79
ES2008d,ES2008d.B,198,290.00000000000625,62,16,118.66
ES2008d,ES2008d.B,260,469.99999999999886,28,62,137.88
ES2008d,ES2008d.B,288,679.9999999999784,14,28,144.21
ES2008d,ES2008d.B,302,500.0,83,14,149.06
ES2008d,ES2008d.B,385,1090.0000000000034,15,83,177.17
ES2008d,ES2008d.B,400,1199.9999999999886,18,15,181.62
ES2008d,ES2008d.B,711,1220.0000000000273,44,6,282.77
ES2008d,ES2008d.B,755,2610.0000000000136,32,44,301.93
ES2008d,ES2008d.B,787,1629.9999999999955,41,32,312.13
ES2008d,ES2008d.B,949,1140.0000000000432,61,6,364.15
ES2008d,ES2008d.B,1305,1009.9999999999909,21,15,468.19
ES2008d,ES2008d.B,1951,1509.999999999991,12,15,664.3
ES2008d,ES2008d.B,2272,1200.0000000000455,15,17,766.4
ES2008d,ES2008d.B,2537,1599.999999999909,7,7,852.96
ES2008d,ES2008d.B,2544,859.9999999999,13,7,857.82
ES2008d,ES2008d.B,3977,1500.0,26,14,1338.09
ES2008d,ES2008d.B,4145,4629.999999999882,1,10,1383.48
ES2008d,ES2008d.B,4146,1379.9999999998818,6,1,1389.17
ES2008d,ES2008d.B,4199,1740.000000000009,1,4,1404.73
ES2008d,ES2008d.B,4208,1559.9999999999454,8,6,1409.8
ES2008d,ES2008d.B,4216,1359.9999999999,5,8,1413.16
ES2008d,ES2008d.B,4372,2019.9999999999818,15,5,1456.78
ES2008d,ES2008d.B,4837,1259.999999999991,8,16,1635.2
ES2008d,ES2008d.B,5062,2609.9999999999,5,16,1708.51
ES2008d,ES2008d.B,5118,1349.999999999909,10,18,1727.47
ES2008d,ES2008d.B,5225,1429.9999999998363,10,27,1761.68
ES2008d,ES2008d.B,5473,1460.0000000000364,6,12,1845.18
ES2008d,ES2008d.B,6252,800.0000000001819,31,22,2075.66
ES2008d,ES2008d.B,6443,2869.999999999891,22,35,2140.33
ES2008d,ES2008d.B,6562,680.000000000291,36,20,2178.41
ES2008d,ES2008d.B,6909,1000.0,5,13,2273.32
ES2008d,ES2008d.B,6949,1180.000000000291,5,33,2285.24
ES2008d,ES2008d.B,7033,1200.0000000002728,37,3,2308.18
ES2008d,ES2008d.B,7104,1349.999999999909,5,8,2335.85
ES2008d,ES2008d.B,7152,3539.9999999999636,26,1,2357.15
ES2008d,ES2008d.B,7178,1209.9999999995816,6,26,2367.78
ES2008d,ES2008d.B,7245,1049.9999999997272,12,7,2394.19
ES2008d,ES2008d.B,7273,1900.000000000091,1,1,2403.79
ES2008d,ES2008d.B,7274,679.9999999998363,4,1,2406.04
ES2008d,ES2008d.B,7365,1619.9999999998909,12,3,2445.44
ES2008d,ES2008d.B,7399,1360.0000000001273,30,1,2456.5
ES2008d,ES2008d.B,7538,1239.9999999997817,1,4,2504.13
ES2008d,ES2008d.B,7851,1089.9999999996908,3,16,2615.05
ES2008d,ES2008d.B,7854,3340.0000000001455,7,3,2616.97
ES2008d,ES2008d.C,465,890.0000000000148,20,19,200.54
ES2008d,ES2008d.C,485,360.00000000001364,16,20,208.79
ES2008d,ES2008d.C,501,539.999999999992,14,16,212.97
ES2008d,ES2008d.C,515,389.99999999998636,23,14,218.61
ES2008d,ES2008d.C,538,670.0000000000159,25,23,225.29
ES2008d,ES2008d.C,563,280.00000000000114,37,25,237.17
ES2008d,ES2008d.C,600,789.999999999992,7,37,248.74
ES2008d,ES2008d.C,902,300.00000000001137,40,46,350.78
ES2008d,ES2008d.C,1014,629.9999999999955,11,1,388.14
ES2008d,ES2008d.C,1234,399.99999999997726,51,40,449.86
ES2008d,ES2008d.C,3325,1759.999999999991,24,46,1100.02
ES2008d,ES2008d.C,6321,1630.0000000001091,16,18,2104.65
ES2008d,ES2008d.D,1473,990.0000000000091,26,93,520.98
ES2008d,ES2008d.D,2088,839.9999999999181,56,66,703.7
ES2008d,ES2008d.D,2145,480.0000000000182,41,56,719.49
ES2008d,ES2008d.D,2186,1279.9999999999727,31,41,736.13
ES2008d,ES2008d.D,2412,1690.0000000000546,1,11,816.81
ES2008d,ES2008d.D,2413,1670.0000000000728,31,1,818.53
ES2008d,ES2008d.D,2516,1159.9999999999682,14,18,844.65
ES2008d,ES2008d.D,2558,1409.9999999999682,2,1,863.86
ES2008d,ES2008d.D,2881,1929.99999999995,6,2,966.38
ES2008d,ES2008d.D,2988,1320.00000000005,17,33,998.14
ES2008d,ES2008d.D,3053,1190.0000000000546,21,36,1022.94
ES2008d,ES2008d.D,3374,1180.0000000000637,20,1,1112.52
ES2008d,ES2008d.D,3583,1209.999999999809,21,35,1176.39
ES2008d,ES2008d.D,3638,1430.0000000000637,20,9,1196.97
ES2008d,ES2008d.D,3694,3229.999999999791,1,9,1211.89
ES2008d,ES2008d.D,3712,1640.0000000001,3,13,1229.37
ES2008d,ES2008d.D,3715,1650.000000000091,8,3,1232.11
ES2008d,ES2008d.D,3723,970.0000000000273,5,8,1235.74
ES2008d,ES2008d.D,3860,3029.9999999999727,1,12,1273.34
ES2008d,ES2008d.D,3861,1559.9999999999454,2,1,1276.76
ES2008d,ES2008d.D,5669,2389.9999999998727,32,7,1915.9
ES2008d,ES2008d.D,5716,1310.0000000001728,11,32,1929.58
ES2008d,ES2008d.D,6102,870.0000000001182,19,13,2030.01
ES2008d,ES2008d.D,6968,1090.0000000001455,33,14,2289.97
ES2008d,ES2008d.D,7143,3410.0000000003092,8,1,2351.12
ES2008d,ES2008d.D,7186,2940.0000000000546,3,2,2374.89
ES2008d,ES2008d.D,7681,360.00000000012733,52,1,2552.35
ES2009a,ES2009a.A,60,3780.000000000001,16,1,43.99
ES2009a,ES2009a.A,114,1290.0000000000064,19,35,83.41
ES2009a,ES2009a.A,133,1239.999999999995,29,19,90.12
ES2009a,ES2009a.A,162,159.9999999999966,58,29,98.0
ES2009a,ES2009a.A,220,1120.0000000000045,53,58,118.8
ES2009a,ES2009a.A,325,280.00000000000114,26,41,151.15
ES2009a,ES2009a.A,351,240.0000000000091,40,26,157.72
ES2009a,ES2009a.A,395,209.99999999997954,30,40,168.43
ES2009a,ES2009a.A,425,189.99999999999773,58,30,175.58
ES2009a,ES2009a.A,492,2239.999999999981,59,1,191.43
ES2009a,ES2009a.A,552,210.00000000000796,51,59,214.98
ES2009a,ES2009a.A,603,1079.999999999984,43,51,230.36
ES2009a,ES2009a.A,646,199.99999999998863,42,43,246.81
ES2009a,ES2009a.A,692,560.0000000000023,42,42,262.74
ES2009a,ES2009a.A,734,560.0000000000023,75,42,273.59
ES2009a,ES2009a.A,809,299.9999999999545,62,75,296.54
ES2009a,ES2009a.A,871,89.99999999997499,42,62,315.23
ES2009a,ES2009a.A,913,370.00000000000455,34,42,325.93
ES2009a,ES2009a.A,947,1120.0000000000045,27,34,336.45
ES2009a,ES2009a.A,974,740.0000000000091,74,27,345.39
ES2009a,ES2009a.A,1048,1050.0000000000114,30,74,365.87
ES2009a,ES2009a.A,1286,1300.0000000000114,4,9,439.26
ES2009a,ES2009a.A,2122,409.99999999996817,30,31,713.4
ES2009a,ES2009a.A,2241,370.00000000000455,45,25,748.6
ES2009a,ES2009a.A,2290,820.00000000005,28,45,761.92
ES2009a,ES2009a.A,2318,1050.0000000000682,31,28,772.03
ES2009a,ES2009a.A,2349,120.00000000000455,46,31,782.21
ES2009a,ES2009a.A,2396,159.99999999996817,39,46,792.21
ES2009a,ES2009a.A,2486,339.99999999991815,26,47,817.96
ES2009a,ES2009a.A,2512,1500.0,25,26,824.42
ES2009a,ES2009a.A,2537,210.00000000003638,36,25,832.87
ES2009a,ES2009a.A,2573,419.9999999999591,31,36,843.47
ES2009a,ES2009a.A,2604,480.0000000000182,53,31,853.81
ES2009a,ES2009a.A,2704,90.00000000003183,23,39,883.53
ES2009a,ES2009a.A,2908,1240.000000000009,26,5,948.54
ES2009a,ES2009a.A,2934,2009.999999999991,11,26,956.99
ES2009a,ES2009a.A,2945,1430.0000000000637,12,11,961.05
ES2009a,ES2009a.A,2957,1769.9999999999818,3,12,968.95
ES2009a,ES2009a.A,3434,1660.0000000000819,21,2,1124.58
ES2009a,ES2009a.A,3458,1979.9999999997908,2,1,1134.89
ES2009a,ES2009a.A,3961,349.99999999990905,38,56,1288.47
ES2009a,ES2009a.A,4144,299.9999999999545,31,27,1352.27
ES2009a,ES2009a.A,4176,560.0000000001728,62,31,1361.59
ES2009a,ES2009a.A,4240,740.0000000000091,27,62,1385.44
ES2009a,ES2009a.C,44,1050.0000000000007,2,2,26.49
ES2009a,ES2009a.D,1471,1879.9999999999955,1,37,503.23
ES2009a,ES2009a.D,1472,2220.0000000000273,23,1,505.51
ES2009a,ES2009a.D,1498,909.9999999999682,8,23,518.33
ES2009a,ES2009a.D,1506,1269.9999999999818,10,8,520.4
ES2009a,ES2009a.D,1519,3210.0000000000364,16,10,525.15
ES2009a,ES2009a.D,1654,569.9999999999363,5,6,585.34
ES2009a,ES2009a.D,1873,1180.0000000000637,5,18,647.01
ES2009a,ES2009a.D,1900,560.0000000000591,2,14,654.28
ES2009a,ES2009a.D,1919,1110.0000000000136,10,2,658.88
ES2009a,ES2009a.D,3050,60.00000000005912,59,22,1017.02
ES2009a,ES2009a.D,3503,1079.9999999999272,36,10,1149.72
ES2009a,ES2009a.D,3541,1739.9999999997817,20,36,1159.38
ES2009b,ES2009b.A,2,819.9999999999999,59,2,3.27
ES2009b,ES2009b.A,61,1000.0,83,59,21.67
ES2009b,ES2009b.A,145,1869.9999999999975,27,83,45.54
ES2009b,ES2009b.A,172,1240.000000000002,49,27,56.22
ES2009b,ES2009b.A,221,1280.0000000000011,31,49,74.69
ES2009b,ES2009b.A,283,3090.0000000000036,2,15,104.33
ES2009b,ES2009b.A,839,2180.000000000007,5,28,300.29
ES2009b,ES2009b.A,845,2330.000000000041,9,1,322.71
ES2009b,ES2009b.A,1817,3570.00000000005,63,13,695.76
ES2009b,ES2009b.A,1882,740.0000000000091,3,63,717.25
ES2009b,ES2009b.A,1885,1589.9999999999181,57,3,720.69
ES2009b,ES2009b.A,2633,3139.9999999999864,45,8,944.58
ES2009b,ES2009b.A,2678,1670.0000000000728,22,45,963.79
ES2009b,ES2009b.A,2953,1079.9999999999272,1,2,1039.45
ES2009b,ES2009b.A,3095,4840.0000000001455,26,4,1084.33
ES2009b,ES2009b.A,3121,1130.0000000001091,44,26,1096.51
ES2009b,ES2009b.A,3165,2930.0000000000637,41,44,1111.2
ES2009b,ES2009b.A,3206,1329.9999999999272,25,41,1128.7
ES2009b,ES2009b.A,3231,3350.0000000001364,16,25,1134.8
ES2009b,ES2009b.A,3348,2309.9999999999454,16,42,1173.88
ES2009b,ES2009b.A,3486,1950.0000000000455,26,111,1213.01
ES2009b,ES2009b.A,3513,2450.0000000000455,47,26,1228.68
ES2009b,ES2009b.A,3561,3399.9999999998636,20,47,1244.19
ES2009b,ES2009b.A,3741,1509.999999999991,44,48,1304.65
ES2009b,ES2009b.A,3787,2099.999999999909,7,44,1316.69
ES2009b,ES2009b.A,3939,1069.9999999999363,18,1,1358.01
ES2009b,ES2009b.A,4002,1840.0000000001455,46,1,1373.85
ES2009b,ES2009b.A,4104,4389.999999999873,9,34,1398.43
ES2009b,ES2009b.A,4113,2879.9999999998818,3,9,1405.45
ES2009b,ES2009b.A,4120,1490.000000000009,42,2,1411.11
ES2009b,ES2009b.B,412,939.9999999999977,95,118,160.76
ES2009b,ES2009b.B,508,919.9999999999875,181,95,194.06
ES2009b,ES2009b.B,865,3220.0000000000273,5,5,337.51
ES2009b,ES2009b.B,3654,1220.0000000000273,12,22,1278.45
ES2009b,ES2009b.C,994,79.99999999998408,98,106,391.38
ES2009b,ES2009b.C,1099,1050.0000000000114,56,98,422.25
ES2009b,ES2009b.C,1155,1600.0000000000227,70,56,445.87
ES2009b,ES2009b.D,1233,3199.9999999999886,16,1,475.76
ES2009b,ES2009b.D,1258,2659.999999999968,5,16,485.41
ES2009b,ES2009b.D,1263,2310.0000000000023,3,5,488.96
ES2009b,ES2009b.D,1276,1270.0000000000387,172,5,504.09
ES2009b,ES2009b.D,1448,810.0000000000591,162,172,559.63
ES2009b,ES2009b.D,1610,1190.0000000000546,9,162,605.81
ES2009b,ES2009b.D,2268,480.0000000000182,28,10,834.28
ES2009c,ES2009c.A,78,800.0000000000043,49,62,49.33
ES2009c,ES2009c.A,127,1829.9999999999982,96,49,65.4
ES2009c,ES2009c.A,2446,1320.00000000005,31,72,895.65
ES2009c,ES2009c.A,2500,1039.9999999999636,1,1,919.01
ES2009c,ES2009c.A,2802,2070.00000000005,51,48,1021.38
ES2009c,ES2009c.A,3403,1759.999999999991,24,19,1196.21
ES2009c,ES2009c.A,3529,1080.0000000001546,1,21,1242.33
ES2009c,ES2009c.A,4627,980.0000000000182,46,2,1549.8
ES2009c,ES2009c.A,4674,2110.0000000001273,39,46,1563.29
ES2009c,ES2009c.A,4749,1279.9999999999727,69,9,1586.29
ES2009c,ES2009c.A,5302,3179.9999999998363,48,3,1745.44
ES2009c,ES2009c.A,5365,1110.0000000001273,1,1,1769.3
ES2009c,ES2009c.A,5366,2419.9999999998454,32,1,1771.39
ES2009c,ES2009c.A,5643,3069.9999999999363,18,17,1864.05
ES2009c,ES2009c.A,5661,1490.000000000009,1,18,1874.34
ES2009c,ES2009c.A,5662,1930.0000000000637,70,1,1876.09
ES2009c,ES2009c.A,5733,1200.0000000000455,51,70,1904.6
ES2009c,ES2009c.A,5784,1199.999999999818,65,51,1924.13
ES2009c,ES2009c.B,317,1259.999999999991,33,55,137.9
ES2009c,ES2009c.B,350,950.000000000017,94,33,147.95
ES2009c,ES2009c.B,446,899.9999999999773,40,94,181.11
ES2009c,ES2009c.B,515,1150.0000000000057,5,20,209.53
ES2009c,ES2009c.B,522,1180.0000000000068,72,5,212.89
ES2009c,ES2009c.B,677,1050.0000000000114,63,79,267.49
ES2009c,ES2009c.B,907,1069.9999999999932,99,5,336.66
ES2009c,ES2009c.B,1006,1199.9999999999886,35,99,368.87
ES2009c,ES2009c.B,4605,2039.9999999999636,6,1,1541.66
ES2009c,ES2009c.C,1720,1289.9999999999636,67,15,624.97
ES2009c,ES2009c.C,1788,1259.999999999991,122,67,652.53
ES2009c,ES2009c.C,1910,1350.0000000000227,11,122,703.05
ES2009c,ES2009c.C,2076,1100.0000000000227,15,121,759.67
ES2009c,ES2009c.C,2092,879.9999999999955,13,15,765.23
ES2009c,ES2009c.C,2226,960.0000000000364,70,114,807.56
ES2009c,ES2009c.C,2297,870.0000000000045,48,70,834.0
ES2009c,ES2009c.C,2346,779.9999999999727,5,48,852.44
ES2009c,ES2009c.C,3144,1590.0000000001455,19,32,1111.37
ES2009c,ES2009c.D,1065,1020.0000000000387,41,1,388.89
ES2009c,ES2009c.D,1144,1350.0000000000227,13,9,410.32
ES2009c,ES2009c.D,1162,2529.9999999999727,4,13,417.67
ES2009c,ES2009c.D,1166,1050.0000000000114,101,4,422.19
ES2009c,ES2009c.D,1267,500.0,38,101,461.63
ES2009c,ES2009c.D,1306,1389.9999999999864,44,38,474.74
ES2009c,ES2009c.D,1418,1830.000000000041,22,60,515.74
ES2009c,ES2009c.D,1541,1289.9999999999636,1,53,554.49
ES2009c,ES2009c.D,3280,1230.0000000000182,28,49,1159.41
ES2009c,ES2009c.D,3438,1099.999999999909,40,11,1210.66
ES2009c,ES2009c.D,3646,1250.0,6,26,1279.23
ES2009c,ES2009c.D,5416,1339.9999999999181,9,1,1787.98
ES2009d,ES2009d.A,28,1229.9999999999968,5,3,43.31
ES2009d,ES2009d.A,33,1800.0000000000043,23,5,46.73
ES2009d,ES2009d.A,174,2009.999999999991,1,4,110.26
ES2009d,ES2009d.A,175,1560.0000000000023,63,1,112.48
ES2009d,ES2009d.A,238,1189.9999999999977,131,63,135.87
ES2009d,ES2009d.A,369,1489.9999999999807,6,131,179.96
ES2009d,ES2009d.A,375,3340.0000000000036,10,6,183.94
ES2009d,ES2009d.A,1361,2139.9999999999864,5,1,532.79
ES2009d,ES2009d.A,1691,1570.00000000005,70,13,628.67
ES2009d,ES2009d.A,1763,4810.000000000059,20,70,655.15
ES2009d,ES2009d.A,1839,1370.0000000000045,14,18,682.7
ES2009d,ES2009d.A,1870,1110.0000000000136,18,1,692.67
ES2009d,ES2009d.A,1912,1459.9999999999227,15,14,710.35
ES2009d,ES2009d.A,1930,1200.0000000000455,4,1,717.91
ES2009d,ES2009d.A,1934,1369.9999999998909,19,4,721.19
ES2009d,ES2009d.A,1997,1490.000000000009,4,10,738.3
ES2009d,ES2009d.A,2036,1250.0,8,18,754.83
ES2009d,ES2009d.A,2237,1210.0000000000364,2,37,819.4
ES2009d,ES2009d.A,2239,2839.999999999918,22,2,821.69
ES2009d,ES2009d.A,2567,1129.9999999999955,21,8,926.53
ES2009d,ES2009d.A,2589,1889.9999999999864,1,21,934.83
ES2009d,ES2009d.A,2621,2090.000000000032,15,1,957.48
ES2009d,ES2009d.A,2636,1470.0000000000273,8,15,965.99
ES2009d,ES2009d.A,3187,1569.9999999999363,21,9,1141.9
ES2009d,ES2009d.A,4233,2189.999999999827,50,2,1454.91
ES2009d,ES2009d.A,4754,1469.9999999998,6,19,1602.13
ES2009d,ES2009d.A,4956,1509.999999999991,2,1,1663.16
ES2009d,ES2009d.A,4980,950.0000000000455,6,5,1667.98
ES2009d,ES2009d.A,5022,2359.9999999999,9,18,1677.48
ES2009d,ES2009d.A,5031,1700.0000000000455,2,9,1681.22
ES2009d,ES2009d.A,5033,1860.0000000001273,19,2,1683.28
ES2009d,ES2009d.A,5717,1759.999999999991,19,102,1883.01
ES2009d,ES2009d.A,5846,2239.9999999997817,11,1,1932.63
ES2009d,ES2009d.A,5857,2030.0000000002,1,11,1937.35
ES2009d,ES2009d.A,5858,3400.000000000091,64,1,1939.74
ES2009d,ES2009d.A,6047,2630.000000000109,2,8,1997.36
ES2009d,ES2009d.B,454,889.9999999999864,86,68,221.36
ES2009d,ES2009d.B,540,3579.999999999984,21,86,251.4
ES2009d,ES2009d.B,836,1240.000000000009,20,34,357.5
ES2009d,ES2009d.B,1102,1019.9999999999818,113,37,438.31
ES2009d,ES2009d.B,2993,719.9999999997999,1,12,1070.88
ES2009d,ES2009d.B,3681,2029.9999999999727,54,8,1313.81
ES2009d,ES2009d.B,5439,790.000000000191,11,7,1787.61
ES2009d,ES2009d.C,735,579.9999999999841,67,134,316.88
ES2009d,ES2009d.D,1,4590.0,3,1,21.43
ES2009d,ES2009d.D,4,1589.9999999999998,5,3,26.79
ES2009d,ES2009d.D,2370,3059.9999999999454,39,19,864.86
ES2009d,ES2009d.D,2781,639.9999999999864,85,111,1013.01
ES2009d,ES2009d.D,3000,2700.0000000000455,7,6,1073.47
ES2009d,ES2009d.D,3796,1700.0000000000455,25,30,1346.72
ES2009d,ES2009d.D,4953,2829.9999999999272,2,16,1658.49
ES2009d,ES2009d.D,5369,1170.0000000000728,8,9,1762.0
ES2009d,ES2009d.D,6463,2230.000000000018,6,3,2111.73
ES2010a,ES2010a.A,49,1530.0000000000011,6,47,40.55
ES2010a,ES2010a.A,137,1780.0000000000011,19,76,69.21
ES2010a,ES2010a.A,377,3250.0,9,1,242.35
ES2010a,ES2010a.A,1162,4820.00000000005,13,1,514.63
ES2010a,ES2010a.A,1327,1379.9999999999955,40,3,575.82
ES2010a,ES2010a.A,1367,1970.0000000000273,44,40,596.53
ES2010a,ES2010a.A,1412,1199.9999999999318,51,44,617.94
ES2010a,ES2010a.A,1464,1860.0000000000136,6,51,636.28
ES2010a,ES2010a.C,621,889.9999999999864,7,3,322.13
ES2010a,ES2010a.C,1226,1799.9999999999545,17,5,541.98
ES2010a,ES2010a.D,441,1629.9999999999955,1,6,270.39
ES2010b,ES2010b.A,43,1319.9999999999932,59,43,102.67
ES2010b,ES2010b.A,102,1160.000000000011,74,59,122.27
ES2010b,ES2010b.A,176,2469.999999999999,23,74,149.23
ES2010b,ES2010b.A,199,3560.0000000000023,15,23,159.01
ES2010b,ES2010b.A,214,3879.9999999999955,1,15,165.94
ES2010b,ES2010b.A,215,2280.000000000001,36,1,170.16
ES2010b,ES2010b.A,316,4270.00000000001,3,1,212.76
ES2010b,ES2010b.A,774,1219.9999999999704,16,24,391.31
ES2010b,ES2010b.A,798,3890.000000000043,3,16,396.77
ES2010b,ES2010b.A,1568,1600.0000000000227,1,25,655.22
ES2010b,ES2010b.A,1707,1959.9999999999227,1,3,703.07
ES2010b,ES2010b.A,1880,949.9999999999318,1,1,764.83
ES2010b,ES2010b.A,2276,1560.0000000000591,24,4,898.43
ES2010b,ES2010b.A,2422,1610.0000000000136,53,8,937.13
ES2010b,ES2010b.A,2475,2180.0000000000637,40,53,955.29
ES2010b,ES2010b.A,2516,3039.9999999999636,25,40,974.25
ES2010b,ES2010b.A,2541,1689.9999999999409,18,25,985.95
ES2010b,ES2010b.A,2770,1939.9999999998272,1,6,1048.66
ES2010b,ES2010b.A,2820,4120.000000000118,1,45,1071.26
ES2010b,ES2010b.A,2821,1580.0000000001546,1,1,1075.84
ES2010b,ES2010b.A,2868,1779.9999999999727,14,39,1100.54
ES2010b,ES2010b.A,2967,1070.0000000001637,2,26,1133.08
ES2010b,ES2010b.A,3024,1500.0,20,18,1150.38
ES2010b,ES2010b.A,3451,2369.999999999891,38,31,1314.88
ES2010b,ES2010b.A,3738,1419.9999999998454,3,24,1405.68
ES2010b,ES2010b.A,3741,930.0000000000637,11,3,1408.05
ES2010b,ES2010b.A,3924,2490.000000000009,27,10,1478.31
ES2010b,ES2010b.A,3977,1379.9999999998818,6,10,1500.94
ES2010b,ES2010b.A,4093,4450.0000000000455,12,1,1532.8
ES2010b,ES2010b.A,4130,3539.9999999999636,1,22,1551.52
ES2010b,ES2010b.A,4639,720.0000000000273,30,107,1737.83
ES2010b,ES2010b.A,4669,2100.0000000001364,3,30,1749.29
ES2010b,ES2010b.B,1974,1539.9999999999636,12,86,806.38
ES2010b,ES2010b.B,1986,1290.0000000000773,20,12,813.92
ES2010b,ES2010b.B,2006,1759.999999999991,75,20,826.21
ES2010b,ES2010b.C,368,4780.000000000001,37,44,244.57
ES2010b,ES2010b.C,405,2889.9999999999864,6,37,260.57
ES2010b,ES2010b.C,411,1509.999999999991,8,6,265.26
ES2010b,ES2010b.C,419,1660.000000000025,62,8,268.81
ES2010b,ES2010b.C,481,2129.9999999999955,31,62,292.75
ES2010b,ES2010b.C,651,1389.9999999999864,1,31,346.32
ES2010b,ES2010b.C,745,2710.0000000000364,3,92,376.08
ES2010b,ES2010b.C,1208,1290.0000000000773,7,5,538.54
ES2010b,ES2010b.C,3757,3710.0000000000364,1,3,1424.36
ES2010b,ES2010b.C,4477,1670.0000000000728,4,30,1661.58
ES2010b,ES2010b.D,940,1160.000000000025,10,1,459.08
ES2010b,ES2010b.D,951,1580.000000000041,8,10,463.9
ES2010b,ES2010b.D,1330,1139.9999999999864,86,1,576.72
ES2010b,ES2010b.D,1417,389.99999999998636,122,86,608.28
ES2010b,ES2010b.D,3359,1599.999999999909,1,9,1285.27
ES2010b,ES2010b.D,3582,1210.0000000000364,33,29,1364.07
ES2010c,ES2010c.A,21,1439.9999999999977,60,21,41.46
ES2010c,ES2010c.A,81,1279.999999999994,22,60,60.2
ES2010c,ES2010c.A,103,2800.0000000000114,16,22,68.1
ES2010c,ES2010c.A,137,4800.000000000011,2,10,84.35
ES2010c,ES2010c.A,674,2709.9999999999795,1,3,269.23
ES2010c,ES2010c.A,1449,1210.0000000000364,2,7,563.42
